Date,ADA,ALICE,BUSD,CLV,MUSE,BIT,MTL,KNC,MLN,PERP,SOL,NEST,COTI,DIA,GMT,MINA,TBTC,ELA,OMG,DAR,FIL,HIGH,LOOM,FLOW,RARI,UNI,SAND,1INCH,CHZ,ERN,GRT,BNT,DAI,TRIBE,XCN,COVAL,ETH,INV,PRO,YFI,ENJ,POLS,STORJ,TRAC,INDEX,GUSD,BAND,DASH,LPT,POLY,FORT,RNDR,ALGO,ORN,SUPER,MPL,DREP,DOT,HOPR,AMP,FIDA,UMA,AIOZ,GYEN,REN,ICP,JASMY,NMR,XRP,CTX,STX,API3,CRO,CTSI,REP,C98,TRU,POND,SNX,AGLD,REQ,RGT,PAX,WBTC,YFII,UST,GAL,SYN,UPI,XLM,AST,KSM,PLU,RAD,USDT,XYO,TIME,BOND,RLC,UNFI,DDX,SKL,OXT,USD,BCH,GST,ZRX,LTC,JUP,AAVE,DESO,LQTY,MONA,SYLO,KRL,MIR,AERGO,FX,MANA,VGX,RAI,ALEPH,FET,LCX,MDT,PLA,ATOM,ENS,USDC,QUICK,ARPA,AXS,BLZ,GALA,GTC,APE,CVC,NKN,NU,AVT,BADGER,CRPT,POWR,XTZ,WLUNA,SHPING,WCFG,EUR,BTRST,OGN,QNT,GBP,FARM,FOX,MASK,SUKU,ETC,AUCTION,MKR,PRQ,GODS,IDEX,SPELL,TRB,ORCA,RLY,COMP,DOGE,IOTX,MATIC,CGLD,GLM,DEXT,BAT,ABT,LINK,ZEN,ACH,SHIB,BOBA,GNT,LRC,QSP,MCO2,DYP,BAL,SNT,FORTH,GFI,MATH,SUSHI,SWFTC,OP,FIS,BTC,NCT,ROSE,MEDIA,ATA,BICO,DNT,MUSD,ALCX,AVAX,IMX,ZEC
14-Jan-2020,0,0,0,0,0,0,0,0,0,0,0.2278,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,8105.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.707,0,0,0,0,0,0,0,0,0,0,0,3.104,0,5.465,143.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1901,0,0,0,49.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048175,0.2115,1.2726,0,0,0,0,0,0.209565
15-Jan-2020,0,0,0,0,0,0,0,0,0,0,0.2293,0,0,0,0,0,0,0,0,0,4.524,0,0,0,0,0,0,0,0,348.38,0,0,0,0,0,0,8812.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.156,0,0,0,0,0,0,0,0,0,0,0,3.809,0,6.8,165.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38142,0,0,0,58.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052936,0.2349,1.3255,0,0,0,0,0,0.237601
16-Jan-2020,0,0,0,0,0,0,0,0,0,0,0.2485,0,0,0,0,0,0,0,0,0,4.58,0,0,0,0,0,0,0,0,339.72,0,0,0,0,0,0,8808.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.973,0,0,0,0,0,0,0,0,0,0,0,3.775,0,7.971,166.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.395,0,0,0,58.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054884,0.2335,1.3413,0,0,0,0,0,0.245927
17-Jan-2020,0,0,0,0,0,0,0,0,0,0,0.2407,0,0,0,0,0,0,0,0,0,5.166,0,0,0,0,0,0,0,0,326.5,0,0,0,0,0,0,8714.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.003,0,0,0,0,0,0,0,0,0,0,0,3.839,0,8.38,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48647,0,0,0,57.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053505,0.2288,1.4917,0,0,0,0,0,0.247987
18-Jan-2020,0,0,0,0,0,0,0,0,0,0,0.2622,0,0,0,0,0,0,0,0,0,4.978,0,0,0,0,0,0,0,0,366.59,0,0,0,0,0,0,8899.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.501,0,0,0,0,0,0,0,0,0,0,0,3.889,0,9.474,169.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69355,0,0,0,60.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060778,0.2388,1.472,0,0,0,0,0,0.251003
19-Jan-2020,0,0,0,0,0,0,0,0,0,0,0.2587,0,0,0,0,0,0,0,0,0,4.628,0,0,0,0,0,0,0,0,339.39,0,0,0,0,0,0,8908.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.506,0,0,0,0,0,0,0,0,0,0,0,3.801,0,8.299,174.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76744,0,0,0,59.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06147,0.2434,1.4833,0,0,0,0,0,0.243288
20-Jan-2020,0,0,0,0,0,0,0,0,0,0,0.2396,0,0,0,0,0,0,0,0,0,4.514,0,0,0,0,0,0,0,0,339.11,0,0,0,0,0,0,8697.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.101,0,0,0,0,0,0,0,0,0,0,0,3.61,0,8.52,166.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62492,0,0,0,57.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060009,0.2357,1.4236,0,0,0,0,0,0.233627
21-Jan-2020,0,0,0,0,0,0,0,0,0,0,0.2365,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,342.44,0,0,0,0,0,0,8628.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.926,0,0,0,0,0,0,0,0,0,0,0,3.615,0,8.636,166.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68697,0,0,0,57.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062624,0.2328,1.593,0,0,0,0,0,0.231631
22-Jan-2020,0,0,0,0,0,0,0,0,0,0,0.2485,0,0,0,0,0,0,0,0,0,4.631,0,0,0,0,0,0,0,0,343.01,0,0,0,0,0,0,8722.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.007,0,0,0,0,0,0,0,0,0,0,0,3.649,0,8.933,169.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6708,0,0,0,57.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062678,0.2371,1.5343,0,0,0,0,0,0.241493
23-Jan-2020,0,0,0,0,0,0,0,0,0,0,0.2457,0,0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,347.95,0,0,0,0,0,0,8660.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.441,0,0,0,0,0,0,0,0,0,0,0,3.637,0,9.349,167.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63518,0,0,0,58.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061239,0.2368,1.5923,0,0,0,0,0,0.241623
24-Jan-2020,0,0,0,0,0,0,0,0,0,0,0.2351,0,0,0,0,0,0,0,0,0,4.462,0,0,0,0,0,0,0,0,324.46,0,0,0,0,0,0,8385.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.617,0,0,0,0,0,0,0,0,0,0,0,3.569,0,8.449,162.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46501,0,0,0,54.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058157,0.2254,1.5514,0,0,0,0,0,0.226811
25-Jan-2020,0,0,0,0,0,0,0,0,0,0,0.2314,0,0,0,0,0,0,0,0,0,4.482,0,0,0,0,0,0,0,0,317.88,0,0,0,0,0,0,8427.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.25,0,0,0,0,0,0,0,0,0,0,0,3.626,0,8.587,162.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49795,0,0,0,54.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057067,0.2219,1.511,0,0,0,0,0,0.225987
26-Jan-2020,0,0,0,0,0,0,0,0,0,0,0.233,0,0,0,0,0,0,0,0,0,4.376,0,0,0,0,0,0,0,0,309.55,0,0,0,0,0,0,8326.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.5,0,0,0,0,0,0,0,0,0,0,0,3.484,0,8.36,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43823,0,0,0,52.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055811,0.2188,1.4953,0,0,0,0,0,0.22287
27-Jan-2020,0,0,0,0,0,0,0,0,0,0,0.2372,0,0,0,0,0,0,0,0,0,4.484,0,0,0,0,0,0,0,0,347.64,0,0,0,0,0,0,8595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.101,0,0,0,0,0,0,0,0,0,0,0,3.64,0,9.152,167.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56999,0,0,0,56.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058338,0.231,1.5225,0,0,0,0,0,0.230713
28-Jan-2020,0,0,0,0,0,0,0,0,0,0,0.2394,0,0,0,0,0,0,0,0,0,4.519,0,0,0,0,0,0,0,0,362.02,0,0,0,0,0,0,8895.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.602,0,0,0,0,0,0,0,0,0,0,0,3.959,0,10.42,169.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60475,0,0,0,58.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059575,0.2306,1.5197,0,0,0,0,0,0.231112
29-Jan-2020,0,0,0,0,0,0,0,0,0,0,0.2436,0,0,0,0,0,0,0,0,0,4.586,0,0,0,0,0,0,0,0,379.28,0,0,0,0,0,0,9391.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.667,0,0,0,0,0,0,0,0,0,0,0,4.045,0,11.43,175.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65516,0,0,0,60.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060692,0.2394,1.5498,0,0,0,0,0,0.231881
30-Jan-2020,0,0,0,0,0,0,0,0,0,0,0.2393,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,379.44,0,0,0,0,0,0,9287.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.001,0,0,0,0,0,0,0,0,0,0,0,3.959,0,12.193,173.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77576,0,0,0,59.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060808,0.2351,1.5635,0,0,0,0,0,0.225021
31-Jan-2020,0,0,0,0,0,0,0,0,0,0,0.241,0,0,0,0,0,0,0,0,0,4.414,0,0,0,0,0,0,0,0,391.84,0,0,0,0,0,0,9502.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.166,0,0,0,0,0,0,0,0,0,0,0,4.318,0,12.28,184.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91351,0,0,0,67.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062779,0.2436,1.6772,0,0,0,0,0,0.233001
01-Feb-2020,0,0,0,0,0,0,0,0,0,0,0.2471,0,0,0,0,0,0,0,0,0,4.405,0,0,0,0,0,0,0,0,375.65,0,0,0,0,0,0,9334.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.084,0,0,0,0,0,0,0,0,0,0,0,4.144,0,11.301,179.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81525,0,0,0,67.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060531,0.2393,1.6562,0,0,0,0,0,0.228287
02-Feb-2020,0,0,0,0,0,0,0,0,0,0,0.2479,0,0,0,0,0,0,0,0,0,4.38,0,0,0,0,0,0,0,0,379.97,0,0,0,0,0,0,9380.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.482,0,0,0,0,0,0,0,0,0,0,0,4.144,0,11.537,183.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83712,0,0,0,70.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062232,0.2412,1.7499,0,0,0,0,0,0.231549
03-Feb-2020,0,0,0,0,0,0,0,0,0,0,0.2528,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,377.38,0,0,0,0,0,0,9325.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,4.204,0,11.341,188.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82201,0,0,0,69.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06338,0.2507,1.9269,0,0,0,0,0,0.239421
04-Feb-2020,0,0,0,0,0,0,0,0,0,0,0.2629,0,0,0,0,0,0,0,0,0,4.27,0,0,0,0,0,0,0,0,383.91,0,0,0,0,0,0,9280.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.016,0,0,0,0,0,0,0,0,0,0,0,4.197,0,11.743,189.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77018,0,0,0,69.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064122,0.2543,2.0058,0,0,0,0,0,0.2354
05-Feb-2020,0,0,0,0,0,0,0,0,0,0,0.2805,0,0,0,0,0,0,0,0,0,4.208,0,0,0,0,0,0,0,0,379.71,0,0,0,0,0,0,9164.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.363,0,0,0,0,0,0,0,0,0,0,0,4.215,0,11.367,188.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73476,0,0,0,67.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.266,1.922,0,0,0,0,0,0.252717
06-Feb-2020,0,0,0,0,0,0,0,0,0,0,0.2759,0,0,0,0,0,0,0,0,0,4.338,0,0,0,0,0,0,0,0,444.68,0,0,0,0,0,0,9613.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,4.529,0,12.341,204.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83469,0,0,0,72.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069094,0.278,2.1444,0,0,0,0,0,0.257712
07-Feb-2020,0,0,0,0,0,0,0,0,0,0,0.2896,0,0,0,0,0,0,0,0,0,4.589,0,0,0,0,0,0,0,0,444.76,0,0,0,0,0,0,9763.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.032,0,0,0,0,0,0,0,0,0,0,0,4.592,0,12.103,212.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89115,0,0,0,73.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071145,0.283,2.1639,0,0,0,0,0,0.278663
08-Feb-2020,0,0,0,0,0,0,0,0,0,0,0.3136,0,0,0,0,0,0,0,0,0,4.803,0,0,0,0,0,0,0,0,439.53,0,0,0,0,0,0,9807.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.7,0,0,0,0,0,0,0,0,0,0,0,4.582,0,11.723,223.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30793,0,0,0,74.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071977,0.2793,2.193,0,0,0,0,0,0.277142
09-Feb-2020,0,0,0,0,0,0,0,0,0,0,0.3057,0,0,0,0,0,0,0,0,0,4.66,0,0,0,0,0,0,0,0,444.97,0,0,0,0,0,0,9905.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.497,0,0,0,0,0,0,0,0,0,0,0,4.768,0,11.722,223.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42806,0,0,0,76.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,0.2777,2.2944,0,0,0,0,0,0.273001
10-Feb-2020,0,0,0,0,0,0,0,0,0,0,0.3423,0,0,0,0,0,0,0,0,0,4.769,0,0,0,0,0,0,0,0,450.26,0,0,0,0,0,0,10168.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.358,0,0,0,0,0,0,0,0,0,0,0,5.017,0,11.721,228.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51139,0,0,0,77.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073457,0.283,2.6447,0,0,0,0,0,0.296412
